PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Deck,Cabin_num,Side,Group,Number
7106_01,Mars,True,F/1357/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Oalls Derry,True,F,1357,S,7106,01
7109_01,Europa,False,B/268/S,55 Cancri e,49.0,False,0.0,7683.0,0.0,13016.0,0.0,Goros Healted,False,B,268,S,7109,01
7110_01,Earth,False,F/1358/S,PSO J318.5-22,23.0,False,0.0,3.0,0.0,0.0,546.0,Lyney Berges,False,F,1358,S,7110,01
7111_01,Mars,False,F/1359/S,TRAPPIST-1e,24.0,False,1058.0,0.0,0.0,280.0,0.0,Pon Sche,False,F,1359,S,7111,01
7113_01,Earth,False,F/1361/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,757.0,Kris Simstravery,False,F,1361,S,7113,01
7113_02,Earth,False,F/1361/S,55 Cancri e,23.0,False,9.0,1.0,0.0,492.0,109.0,Ivanne Simstravery,True,F,1361,S,7113,02
7114_01,Earth,False,F/1362/S,TRAPPIST-1e,24.0,False,0.0,489.0,21.0,0.0,184.0,Camiet Ricklaney,False,F,1362,S,7114,01
7116_01,Earth,True,G/1146/P,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,Allyny Burchard,False,G,1146,P,7116,01
7117_01,Europa,True,B/236/P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Alasmon Secont,True,B,236,P,7117,01
7118_01,Earth,False,F/1475/P,PSO J318.5-22,17.0,False,0.0,1381.0,2.0,0.0,0.0,Jimmya Campson,False,F,1475,P,7118,01
7119_01,Earth,False,F/1476/P,TRAPPIST-1e,20.0,False,415.0,479.0,0.0,1019.0,239.0,Blancy Morrows,False,F,1476,P,7119,01
7120_01,Earth,False,F/1363/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,1201.0,Joandy Rutler,False,F,1363,S,7120,01
7121_01,Europa,True,B/269/S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Alkurak Dressink,True,B,269,S,7121,01
7121_02,Europa,True,B/269/S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Pulchib Dressink,True,B,269,S,7121,02
7126_01,Earth,False,F/1366/S,TRAPPIST-1e,29.0,False,3.0,0.0,664.0,683.0,34.0,Ivaney Giller,False,F,1366,S,7126,01
7127_01,Europa,False,B/237/P,TRAPPIST-1e,27.0,False,0.0,4155.0,0.0,1368.0,42.0,Dira Belstrut,False,B,237,P,7127,01
7127_02,Europa,True,B/237/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Okulk Belstrut,True,B,237,P,7127,02
7128_01,Europa,False,B/238/P,55 Cancri e,37.0,False,1.0,4462.0,1.0,9206.0,3.0,Mirara Catimod,False,B,238,P,7128,01
7128_02,Europa,False,B/238/P,55 Cancri e,44.0,False,0.0,4322.0,3.0,153.0,52.0,Raston Dightent,True,B,238,P,7128,02
7128_03,Europa,False,B/238/P,55 Cancri e,34.0,False,0.0,2612.0,1.0,131.0,2714.0,Polah Dightent,False,B,238,P,7128,03
7132_01,Earth,False,G/1165/S,55 Cancri e,23.0,False,602.0,0.0,0.0,0.0,24.0,Dandy Hamcmahon,False,G,1165,S,7132,01
7133_01,Earth,False,F/1368/S,TRAPPIST-1e,18.0,False,457.0,0.0,11.0,335.0,0.0,Tammyl Delangleton,False,F,1368,S,7133,01
7134_01,Earth,True,G/1148/P,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Heidie Kimpson,True,G,1148,P,7134,01
7137_01,Earth,False,F/1479/P,TRAPPIST-1e,23.0,False,0.0,134.0,482.0,0.0,27.0,Gabrin Duffmaney,False,F,1479,P,7137,01
7140_01,Earth,False,F/1371/S,TRAPPIST-1e,18.0,False,0.0,10.0,0.0,0.0,738.0,Ninald Fryersonis,False,F,1371,S,7140,01
7142_01,Mars,False,E/474/S,TRAPPIST-1e,22.0,False,0.0,0.0,1128.0,0.0,45.0,Muew Pre,False,E,474,S,7142,01
7142_02,Mars,False,E/474/S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Gibil Pre,True,E,474,S,7142,02
7142_03,Mars,True,E/474/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Peefox Pre,False,E,474,S,7142,03
7143_01,Mars,False,F/1372/S,TRAPPIST-1e,31.0,False,907.0,0.0,437.0,2.0,0.0,Losp Buche,False,F,1372,S,7143,01
7144_01,Earth,True,G/1150/P,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Heald Snowaney,False,G,1150,P,7144,01
7148_01,Europa,False,A/87/S,55 Cancri e,51.0,True,0.0,287.0,0.0,1442.0,66.0,Ranark Patimonne,True,A,87,S,7148,01
7149_01,Mars,True,F/1482/P,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Clech Dato,True,F,1482,P,7149,01
7151_01,Mars,False,E/459/P,TRAPPIST-1e,32.0,False,288.0,0.0,592.0,670.0,40.0,Tops Chen,False,E,459,P,7151,01
7152_01,Earth,False,G/1167/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Diandi Domington,True,G,1167,S,7152,01
7152_02,Earth,True,G/1167/S,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,Royce Domington,True,G,1167,S,7152,02
7155_01,Earth,False,F/1375/S,PSO J318.5-22,28.0,False,0.0,0.0,0.0,669.0,16.0,Troyra Cames,False,F,1375,S,7155,01
7156_01,Mars,False,E/475/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Lig Ramad,True,E,475,S,7156,01
7156_02,Mars,False,E/475/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Repart Ramad,True,E,475,S,7156,02
7156_03,Mars,True,E/475/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Pigars Ramad,True,E,475,S,7156,03
7156_04,Mars,False,E/475/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Mele Ramad,True,E,475,S,7156,04
7157_01,Mars,True,,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Unchex Must,True,F,,S,7157,01
7157_02,Mars,False,D/219/S,TRAPPIST-1e,33.0,False,1631.0,0.0,754.0,0.0,0.0,Terek Must,False,D,219,S,7157,02
7159_01,Europa,True,C/263/S,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Alrairk Perable,True,C,263,S,7159,01
7160_01,Earth,True,G/1152/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Pennie Headardyer,True,G,1152,P,7160,01
7161_01,Europa,False,E/476/S,TRAPPIST-1e,33.0,False,0.0,3624.0,0.0,1537.0,498.0,Schyon Gealably,False,E,476,S,7161,01
7162_01,Earth,False,F/1485/P,TRAPPIST-1e,65.0,False,43.0,21.0,22.0,50.0,731.0,Bland Pernard,False,F,1485,P,7162,01
7165_01,Mars,True,F/1377/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Hal Walé,True,F,1377,S,7165,01
7166_01,Mars,False,F/1378/S,TRAPPIST-1e,19.0,False,862.0,0.0,5.0,2032.0,0.0,Cinst Purte,False,F,1378,S,7166,01
7167_01,Europa,False,B/270/S,55 Cancri e,33.0,False,0.0,3676.0,0.0,1743.0,1.0,Dyonif Noxnuther,True,B,270,S,7167,01
7168_01,Earth,False,G/1168/S,TRAPPIST-1e,27.0,False,0.0,11.0,793.0,0.0,84.0,Duana Mccard,True,G,1168,S,7168,01
7170_01,Earth,True,G/1154/P,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,Hellia Peckerson,False,G,1154,P,7170,01
7171_01,Earth,True,G/1155/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Stancy Wardendez,True,G,1155,P,7171,01
7173_01,Earth,True,G/1156/P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Cline Alldson,True,G,1156,P,7173,01
7175_01,Earth,False,F/1486/P,TRAPPIST-1e,18.0,False,0.0,0.0,773.0,0.0,4.0,Lulah Ramoran,False,F,1486,P,7175,01
7176_01,Europa,True,C/232/P,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,Caston Chhaft,True,C,232,P,7176,01
7176_02,Europa,False,C/232/P,TRAPPIST-1e,26.0,False,0.0,6050.0,0.0,662.0,920.0,Kochard Chhaft,False,C,232,P,7176,02
7176_03,Europa,False,C/232/P,TRAPPIST-1e,25.0,False,0.0,3590.0,0.0,27.0,0.0,Sadlami Chhaft,True,C,232,P,7176,03
7177_01,Earth,False,F/1380/S,TRAPPIST-1e,38.0,False,102.0,12.0,14.0,669.0,0.0,Curtle Medington,False,F,1380,S,7177,01
7179_01,Earth,False,E/460/P,TRAPPIST-1e,53.0,False,3.0,2251.0,0.0,95.0,12.0,Denis Mullon,True,E,460,P,7179,01
7180_01,Earth,False,E/478/S,TRAPPIST-1e,38.0,False,0.0,338.0,0.0,453.0,0.0,Tany Cardners,False,E,478,S,7180,01
7181_01,Mars,True,F/1488/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Unchal Date,True,F,1488,P,7181,01
7182_01,Earth,False,,TRAPPIST-1e,46.0,False,438.0,283.0,944.0,0.0,355.0,Jacki Ricews,False,F,,S,7182,01
7184_01,Earth,False,G/1170/S,TRAPPIST-1e,18.0,False,3.0,688.0,0.0,0.0,23.0,Eriana Barnoldeney,True,G,1170,S,7184,01
7186_01,Europa,True,E/461/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Aske Pretive,True,E,461,P,7186,01
7186_02,Europa,False,E/461/P,TRAPPIST-1e,32.0,False,0.0,1369.0,29.0,662.0,22.0,Alpha Mosteraked,False,E,461,P,7186,02
7186_03,Europa,False,E/461/P,TRAPPIST-1e,44.0,False,0.0,0.0,16.0,72.0,4304.0,Weias Mosteraked,False,E,461,P,7186,03
7187_01,Earth,True,G/1158/P,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,Agnesa Olshaffey,True,G,1158,P,7187,01
7188_01,Europa,False,C/233/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Muonus Imingle,True,C,233,P,7188,01
7188_02,Europa,False,C/233/P,TRAPPIST-1e,28.0,False,0.0,2896.0,46.0,5248.0,8169.0,Taura Imingle,False,C,233,P,7188,02
7188_03,Europa,True,C/233/P,TRAPPIST-1e,27.0,True,0.0,0.0,0.0,0.0,0.0,Halsham Imingle,True,C,233,P,7188,03
7189_01,Europa,True,C/234/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Auvara Cowtale,True,C,234,P,7189,01
7190_01,Earth,True,G/1171/S,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Lilace Rutler,True,G,1171,S,7190,01
7191_01,Earth,False,F/1490/P,TRAPPIST-1e,14.0,False,0.0,0.0,766.0,0.0,0.0,Wenny Bushafford,False,F,1490,P,7191,01
7192_01,Earth,True,G/1172/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Geney Hayertez,True,G,1172,S,7192,01
7193_01,Earth,False,F/1381/S,TRAPPIST-1e,35.0,False,150.0,0.0,96.0,638.0,0.0,Vanez Whitersone,True,F,1381,S,7193,01
7194_01,Earth,False,F/1382/S,TRAPPIST-1e,36.0,False,0.0,129.0,0.0,177.0,444.0,Raque Waterson,False,F,1382,S,7194,01
7197_01,Mars,False,F/1383/S,TRAPPIST-1e,51.0,False,106.0,1942.0,115.0,0.0,0.0,Grake Chica,False,F,1383,S,7197,01
7199_01,Earth,False,G/1174/S,TRAPPIST-1e,54.0,False,1.0,0.0,109.0,0.0,1.0,Lewise Bardinard,False,G,1174,S,7199,01
7200_01,Europa,False,C/264/S,TRAPPIST-1e,37.0,False,300.0,3434.0,0.0,1.0,171.0,Aldah Coustive,True,C,264,S,7200,01
7202_01,Earth,False,E/462/P,TRAPPIST-1e,37.0,False,541.0,38.0,713.0,316.0,0.0,Idave Burksson,False,E,462,P,7202,01
7203_01,Earth,False,E/463/P,TRAPPIST-1e,24.0,False,1.0,194.0,0.0,0.0,632.0,Jorgie Reenon,True,E,463,P,7203,01
7205_01,Mars,False,F/1386/S,TRAPPIST-1e,27.0,False,1030.0,0.0,158.0,0.0,28.0,Chees Flake,False,F,1386,S,7205,01
7206_01,Earth,False,F/1387/S,TRAPPIST-1e,38.0,False,622.0,1319.0,42.0,1.0,444.0,Dell Daughessey,False,F,1387,S,7206,01
7207_01,Earth,True,G/1160/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Lynney Burksson,True,G,1160,P,7207,01
7208_01,Earth,False,G/1161/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Nelle Gibbsonton,True,G,1161,P,7208,01
7208_02,Earth,False,F/1492/P,TRAPPIST-1e,16.0,False,23.0,479.0,0.0,0.0,373.0,Alene Gibbsonton,False,F,1492,P,7208,02
7210_01,Earth,False,F/1493/P,TRAPPIST-1e,25.0,False,0.0,0.0,879.0,0.0,0.0,Jonard Puckenton,False,F,1493,P,7210,01
7214_01,Earth,False,F/1389/S,55 Cancri e,22.0,False,30.0,0.0,690.0,41.0,0.0,Sethew Garzaley,True,F,1389,S,7214,01
7215_01,Mars,True,F/1494/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Sceros Erte,True,F,1494,P,7215,01
7216_01,Earth,False,E/464/P,PSO J318.5-22,37.0,False,501.0,0.0,179.0,1.0,0.0,Gerte Owery,True,E,464,P,7216,01
7217_01,Mars,False,F/1495/P,TRAPPIST-1e,21.0,False,21.0,0.0,874.0,226.0,0.0,Bleda Pead,True,F,1495,P,7217,01
7218_01,Europa,False,B/271/S,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Bosoneb Urablele,True,B,271,S,7218,01
7219_01,Europa,False,C/235/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Taraid Arible,True,C,235,P,7219,01
7219_02,Europa,True,C/235/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Pheino Arible,False,C,235,P,7219,02
7219_03,Europa,True,C/235/P,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,Dirk Arible,True,C,235,P,7219,03
7219_04,Europa,False,,TRAPPIST-1e,24.0,False,0.0,2921.0,5.0,795.0,3155.0,Atinon Arible,False,F,,S,7219,04
7219_05,Europa,True,C/235/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Anchab Arible,True,C,235,P,7219,05
7219_06,Europa,False,C/235/P,TRAPPIST-1e,32.0,False,0.0,163.0,0.0,6953.0,50.0,Isoton Arible,False,C,235,P,7219,06
7221_01,Europa,False,B/239/P,55 Cancri e,54.0,True,0.0,316.0,1.0,2038.0,388.0,Sulatik Sonofmory,False,B,239,P,7221,01
7224_01,Earth,True,G/1175/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Everly Carvis,True,G,1175,S,7224,01
7225_01,Europa,False,A/77/P,55 Cancri e,37.0,False,0.0,1379.0,130.0,1488.0,75.0,Hasim Fawnsive,False,A,77,P,7225,01
7226_01,Mars,False,E/481/S,TRAPPIST-1e,20.0,False,3191.0,0.0,211.0,21.0,117.0,Naffsh Reke,False,E,481,S,7226,01
7227_01,Mars,False,F/1497/P,TRAPPIST-1e,22.0,False,741.0,0.0,1028.0,0.0,0.0,Widin Vlake,False,F,1497,P,7227,01
7229_01,Earth,False,F/1391/S,PSO J318.5-22,57.0,False,0.0,1.0,0.0,664.0,19.0,Gaylah Leonadorsen,False,F,1391,S,7229,01
7230_01,Earth,True,G/1177/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Trice Blancoy,True,G,1177,S,7230,01
7232_01,Europa,False,B/240/P,TRAPPIST-1e,51.0,False,0.0,980.0,273.0,2775.0,419.0,Auvair Seatearing,False,B,240,P,7232,01
7233_01,Mars,True,E/465/P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Cles Wala,False,E,465,P,7233,01
7234_01,Earth,False,G/1163/P,TRAPPIST-1e,22.0,False,593.0,34.0,0.0,0.0,0.0,Annard Merce,False,G,1163,P,7234,01
7235_01,Europa,False,B/241/P,TRAPPIST-1e,36.0,False,0.0,1606.0,511.0,89.0,2220.0,Cherkab Bruthydre,False,B,241,P,7235,01
7236_01,Earth,True,,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Adammy Whitakers,True,F,,S,7236,01
7238_01,Mars,False,F/1499/P,TRAPPIST-1e,60.0,False,180.0,0.0,414.0,1181.0,0.0,Totax Tirt,False,F,1499,P,7238,01
7240_01,Mars,False,F/1392/S,TRAPPIST-1e,39.0,False,197.0,0.0,2401.0,0.0,0.0,Oaters Kad,True,F,1392,S,7240,01
7240_02,Mars,False,F/1392/S,TRAPPIST-1e,18.0,False,49.0,0.0,2885.0,1.0,0.0,Sunk Kad,True,F,1392,S,7240,02
7242_01,Europa,True,B/273/S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Errak Reeddommy,True,B,273,S,7242,01
7246_01,Mars,False,F/1395/S,TRAPPIST-1e,45.0,False,1781.0,0.0,17.0,0.0,23.0,Pefox Khaf,False,F,1395,S,7246,01
7247_01,Earth,False,F/1396/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,1150.0,Chrisa Hurchanney,False,F,1396,S,7247,01
7249_01,Earth,False,E/482/S,TRAPPIST-1e,21.0,False,1046.0,1.0,0.0,1.0,0.0,Poloos Burle,False,E,482,S,7249,01
7249_02,Mars,False,F/1397/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Jetax Burle,True,F,1397,S,7249,02
7250_01,Mars,False,F/1501/P,55 Cancri e,51.0,False,40.0,716.0,1907.0,0.0,0.0,Pold Chmad,True,F,1501,P,7250,01
7252_01,Mars,False,E/466/P,TRAPPIST-1e,22.0,False,100.0,0.0,1050.0,0.0,23.0,Diedow Sacy,False,E,466,P,7252,01
7253_01,Europa,False,D/225/P,TRAPPIST-1e,26.0,False,0.0,896.0,0.0,690.0,1.0,Alaron Obedaming,True,D,225,P,7253,01
7255_01,Earth,False,G/1166/P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Verney Paynard,False,G,1166,P,7255,01
7256_01,Earth,False,E/484/S,TRAPPIST-1e,21.0,False,42.0,606.0,1.0,38.0,100.0,Lynnie Scottney,False,E,484,S,7256,01
7257_01,Earth,True,G/1167/P,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Rica Gardsondez,True,G,1167,P,7257,01
7257_02,Earth,False,E/467/P,TRAPPIST-1e,27.0,False,0.0,1.0,12.0,0.0,779.0,Gretty Gardsondez,False,E,467,P,7257,02
7258_01,Earth,False,F/1502/P,TRAPPIST-1e,43.0,False,473.0,1390.0,0.0,0.0,0.0,,True,F,1502,P,7258,01
7259_01,Earth,False,F/1503/P,PSO J318.5-22,22.0,False,28.0,194.0,2.0,0.0,370.0,Sterry Meadoney,True,F,1503,P,7259,01
7260_01,Earth,False,F/1398/S,TRAPPIST-1e,22.0,False,401.0,0.0,196.0,0.0,126.0,Sony Woodwardy,False,F,1398,S,7260,01
7261_01,Earth,True,G/1168/P,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Rician Mondsey,True,G,1168,P,7261,01
7267_01,Europa,True,C/265/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Tark String,True,C,265,S,7267,01
7267_02,Europa,False,C/265/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Chelik String,True,C,265,S,7267,02
7268_01,Earth,False,E/468/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,27.0,764.0,Karene Hayerson,False,E,468,P,7268,01
7270_01,Earth,True,G/1170/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Hillie Garden,True,G,1170,P,7270,01
7271_01,Earth,False,G/1171/P,55 Cancri e,21.0,False,61.0,201.0,222.0,161.0,60.0,,False,G,1171,P,7271,01
7273_01,Earth,False,G/1183/S,55 Cancri e,36.0,False,207.0,0.0,450.0,94.0,0.0,Jaimer Pacerty,True,G,1183,S,7273,01
7274_01,Earth,False,F/1506/P,TRAPPIST-1e,13.0,False,305.0,582.0,12.0,19.0,0.0,Loria Woodwinton,False,F,1506,P,7274,01
7276_01,Earth,False,F/1507/P,55 Cancri e,22.0,False,0.0,642.0,0.0,52.0,0.0,Bland Spentley,False,F,1507,P,7276,01
7277_01,Earth,True,G/1184/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Neila Pittson,True,G,1184,S,7277,01
7278_01,Earth,False,E/485/S,TRAPPIST-1e,17.0,False,0.0,188.0,795.0,0.0,0.0,Des Bryants,True,E,485,S,7278,01
7279_01,Europa,True,C/236/P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Halsham Prombled,True,C,236,P,7279,01
7280_01,Mars,False,F/1508/P,TRAPPIST-1e,34.0,False,5959.0,0.0,3.0,0.0,0.0,Pix Stike,False,F,1508,P,7280,01
7283_01,Mars,False,F/1509/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Walls One,True,F,1509,P,7283,01
7284_01,Earth,False,G/1174/P,TRAPPIST-1e,17.0,False,0.0,647.0,49.0,74.0,0.0,Rayle Walterson,False,G,1174,P,7284,01
7285_01,Earth,True,G/1185/S,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,Francy Gainney,True,G,1185,S,7285,01
7289_01,Europa,False,A/78/P,55 Cancri e,52.0,False,360.0,1314.0,8.0,641.0,66.0,Naschab Purellliss,True,A,78,P,7289,01
7290_01,Europa,True,D/227/P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Cheleon Bruthydre,True,D,227,P,7290,01
7290_02,Europa,True,D/227/P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,,True,D,227,P,7290,02
7290_03,Europa,True,D/227/P,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Atrino Bruthydre,True,D,227,P,7290,03
7290_04,Europa,False,D/227/P,TRAPPIST-1e,36.0,False,83.0,1186.0,0.0,2160.0,736.0,Altara Bruthydre,False,D,227,P,7290,04
7290_05,Europa,False,D/227/P,TRAPPIST-1e,36.0,False,31.0,3585.0,31.0,1400.0,0.0,Suhaino Bruthydre,False,D,227,P,7290,05
7292_01,Mars,False,D/220/S,55 Cancri e,21.0,False,0.0,0.0,0.0,1.0,378.0,Single Panad,False,D,220,S,7292,01
7296_01,Mars,False,D/228/P,TRAPPIST-1e,33.0,False,627.0,0.0,171.0,254.0,130.0,Pon Blane,False,D,228,P,7296,01
7297_01,Earth,False,G/1188/S,TRAPPIST-1e,40.0,False,678.0,0.0,229.0,0.0,0.0,,False,G,1188,S,7297,01
7298_01,Earth,False,F/1510/P,TRAPPIST-1e,24.0,False,185.0,0.0,478.0,29.0,0.0,Blanda Blangibson,True,F,1510,P,7298,01
7300_01,Earth,False,G/1189/S,TRAPPIST-1e,35.0,False,0.0,0.0,885.0,0.0,0.0,Joana Emenez,True,G,1189,S,7300,01
7301_01,Mars,True,F/1511/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Fres Facke,True,F,1511,P,7301,01
7302_01,Mars,False,E/486/S,TRAPPIST-1e,33.0,False,728.0,0.0,285.0,0.0,0.0,Rish Fle,False,E,486,S,7302,01
7303_01,Earth,False,E/487/S,TRAPPIST-1e,51.0,False,3.0,33.0,12.0,38.0,896.0,Lonnez Adavisons,False,E,487,S,7303,01
7304_01,Mars,True,F/1512/P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Jet Sinda,True,F,1512,P,7304,01
7305_01,Earth,True,G/1190/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Kaye Strongers,True,G,1190,S,7305,01
7306_01,Earth,False,E/471/P,55 Cancri e,26.0,False,1.0,0.0,0.0,0.0,718.0,Toniel Stroyledgez,True,E,471,P,7306,01
7307_01,Earth,False,F/1405/S,TRAPPIST-1e,39.0,False,19.0,102.0,0.0,678.0,0.0,Velyne Hubbarton,False,F,1405,S,7307,01
7309_01,Mars,False,F/1513/P,TRAPPIST-1e,14.0,False,738.0,5.0,297.0,0.0,0.0,Bases Kinad,False,F,1513,P,7309,01
7310_01,Mars,False,D/229/P,TRAPPIST-1e,28.0,False,1059.0,0.0,6.0,117.0,0.0,Toale Bette,False,D,229,P,7310,01
7311_01,Earth,False,F/1514/P,TRAPPIST-1e,18.0,False,0.0,949.0,0.0,0.0,0.0,Winia Gordanieves,False,F,1514,P,7311,01
7313_01,Mars,False,D/231/P,TRAPPIST-1e,41.0,False,2754.0,398.0,21.0,0.0,0.0,Conth Kashe,False,D,231,P,7313,01
7314_01,Europa,False,C/237/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Aldun Venticable,True,C,237,P,7314,01
7320_01,Earth,False,F/1517/P,TRAPPIST-1e,26.0,False,814.0,0.0,29.0,16.0,181.0,Tracia Fuentryoung,False,F,1517,P,7320,01
7321_01,Mars,True,F/1518/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Otlios Kra,True,F,1518,P,7321,01
7322_01,Earth,False,F/1408/S,TRAPPIST-1e,63.0,False,0.0,0.0,424.0,0.0,2027.0,Tera Gardsondez,False,F,1408,S,7322,01
7323_01,Earth,False,F/1409/S,TRAPPIST-1e,30.0,False,0.0,0.0,547.0,0.0,423.0,Terina Mcinton,False,F,1409,S,7323,01
7324_01,Europa,False,C/238/P,TRAPPIST-1e,27.0,False,15.0,2886.0,0.0,249.0,71.0,Wezna Clugnobse,True,C,238,P,7324,01
7326_01,Earth,False,F/1519/P,TRAPPIST-1e,47.0,False,2916.0,0.0,14.0,63.0,0.0,France Barbes,False,F,1519,P,7326,01
7327_01,Mars,False,F/1520/P,TRAPPIST-1e,37.0,False,1413.0,0.0,584.0,3.0,0.0,Bler Brity,True,F,1520,P,7327,01
7328_01,Earth,False,F/1410/S,TRAPPIST-1e,14.0,False,399.0,22.0,458.0,506.0,187.0,Agnesa Cainghannon,False,F,1410,S,7328,01
7330_01,Earth,False,C/268/S,TRAPPIST-1e,27.0,False,0.0,63.0,8.0,129.0,2960.0,Nunkino Rimplighty,False,C,268,S,7330,01
7331_01,Mars,False,D/232/P,TRAPPIST-1e,61.0,False,1711.0,0.0,0.0,0.0,8.0,Mureah Nacke,False,D,232,P,7331,01
7332_01,Earth,False,E/488/S,TRAPPIST-1e,39.0,False,2.0,0.0,0.0,2.0,787.0,Violan Holliams,False,E,488,S,7332,01
7334_01,Earth,False,E/490/S,TRAPPIST-1e,22.0,False,0.0,0.0,787.0,1.0,0.0,Essara Schwardson,False,E,490,S,7334,01
7336_01,Earth,False,F/1411/S,TRAPPIST-1e,30.0,False,2.0,0.0,5.0,1.0,962.0,Dianie Lambles,False,F,1411,S,7336,01
7336_02,Earth,False,F/1411/S,TRAPPIST-1e,26.0,False,0.0,0.0,902.0,0.0,0.0,Tanley Leodger,False,F,1411,S,7336,02
